energy_GeV,fit,pull_category,jet,variable,branch,stage,selection,selected_events,visible_fills,hist_mean,hist_rms,gaussian_mu,gaussian_mu_error,gaussian_sigma,gaussian_sigma_error,gaussian_fit_status,gaussian_chi2_ndf
162.5,4C,pull4C_standard,4,theta,pull4C_standard_theta_j4,after,(pull4C_standard_valid > 0.5) && (prob_4C > 0.029999999999999999),31853,31853,0.002760224162449406,1.0783705467657863,0.004213019619854431,0.006284552979367407,1.074766659750806,0.0064562341154494884,4000,19.980211419920064
162.5,4C,pull4C_standard,4,phi,pull4C_standard_phi_j4,before,pull4C_standard_valid > 0.5,45851,40682,0.0005965397809980387,1.6169026938071265,0.006576945303965815,0.006340661633882141,1.1427386409792013,0.00738302382280176,4000,36.79407111677036
162.5,4C,pull4C_standard,4,phi,pull4C_standard_phi_j4,after,(pull4C_standard_valid > 0.5) && (prob_4C > 0.029999999999999999),31853,31853,0.005226120832757046,1.009448400005504,0.0037897132369485243,0.00568204889021772,0.9814214348496665,0.005948604733686136,4000,22.159089983896102
162.5,4C,pull4C_standard,4,x,pull4C_standard_x_j4,before,pull4C_standard_valid > 0.5,45851,41972,-0.5775144885716349,1.339994409335823,-0.504143280156934,0.004991981138018024,0.9296071577146043,0.006006865527615646,4000,52.672281604862086
162.5,4C,pull4C_standard,4,x,pull4C_standard_x_j4,after,(pull4C_standard_valid > 0.5) && (prob_4C > 0.029999999999999999),31853,31853,-0.5145271523182409,0.787293832678375,-0.5062039540618795,0.004395888396411527,0.7508595868178153,0.004601220515572657,4000,27.05456114186002
162.5,4C,pull4C_final,4,alpha,pull4C_final_alpha_j4,before,pull4C_final_valid > 0.5,45851,44325,-0.6599258235375656,1.071111151903038,-0.5971413845892303,0.00423243522945058,0.8211534562976733,0.004678812554624545,4000,47.04818875123879
162.5,4C,pull4C_final,4,alpha,pull4C_final_alpha_j4,after,(pull4C_final_valid > 0.5) && (prob_final_4C > 0.029999999999999999),39168,39168,-0.5828621441813158,0.7930516073251133,-0.5771277043774674,0.003992817315072707,0.753438300267571,0.004244349802088487,4000,34.40463559982779
162.5,4C,pull4C_final,4,theta,pull4C_final_theta_j4,before,pull4C_final_valid > 0.5,45851,43795,0.0037858967603519706,1.3769153102548972,0.002695829267098924,0.005835975040663284,1.1311006816621474,0.006267573034097751,4000,28.893953990914397
162.5,4C,pull4C_final,4,theta,pull4C_final_theta_j4,after,(pull4C_final_valid > 0.5) && (prob_final_4C > 0.029999999999999999),39168,39168,0.0026848155546231596,1.0610693006975183,0.0017537779175348074,0.0055383122128335365,1.0558635391367304,0.005583219515821636,4000,21.454371596890677
162.5,4C,pull4C_final,4,phi,pull4C_final_phi_j4,before,pull4C_final_valid > 0.5,45851,43941,0.007811465438647226,1.3330504765892994,0.004744847911705136,0.005271282607791679,1.0318288621476506,0.00595326068914126,4000,38.778496050400825
162.5,4C,pull4C_final,4,phi,pull4C_final_phi_j4,after,(pull4C_final_valid > 0.5) && (prob_final_4C > 0.029999999999999999),39168,39168,0.0050815211990900685,0.988605904139798,0.004368283914129707,0.004983554470201459,0.9559520086657315,0.005280796684118905,4000,28.436902231462422
162.5,4C,pull4C_final,4,x,pull4C_final_x_j4,before,pull4C_final_valid > 0.5,45851,44348,-0.6071823006927367,1.084712092788554,-0.5465365765914009,0.004276463710495985,0.8319629605623698,0.004768773426369333,4000,47.40417362213652
162.5,4C,pull4C_final,4,x,pull4C_final_x_j4,after,(pull4C_final_valid > 0.5) && (prob_final_4C > 0.029999999999999999),39168,39168,-0.5347506927256098,0.800566542463916,-0.5282538739841948,0.004026048906885056,0.761667890034944,0.004277518192444485,4000,33.86618189165159
